微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P07IJy8ue,推荐这三对这么重组完美解决每个人的问题就是要小心《再见爱人5》还是他们6个#麦琳问离婚孩子跟钱能归她吗#  [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hvkq3j2yo8j20u013swix.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvkq3jg6m7j20oo0eg0u0.jpg",无,无,2024-11-13 17:09,荣耀X50,28,1,0
P06S8yrlp,乐纯的巧克力奶真的太好喝了📣脊梁已经推荐过好几次了之前是断货王，现在是回购王🤣这款【绵绒牛乳】之前都没搞过活动这次双十一终于谈来了优惠！简单粗暴👉 ¥99直接带走2箱相比原价直降¥25，大家抓紧囤上‼喝过就知道他家这款【绵绒牛乳】爆单不是没有理由的，口感很哇塞💥丝滑醇厚，巧克力味道超浓郁😍就像巧克力和冰淇淋在嘴里融化的感觉好喝到脊梁都怀疑加了什么添加剂了❓关键它的配料超级无敌干净✅只有生牛乳和比利时黑巧🥛🍫热量比普通纯牛奶更低，只有72大卡同时又有高于普通牛奶的4.0g高蛋白！买给家里不爱喝纯奶的小朋友营养健康，放心喝又没腹担❤绵绒牛乳保质期有6个月大家可以趁活动多囤几箱😍低热量、健康又营养，价格还实惠巧克力脑袋千万不要错过现货直降⚠限时限量，售完即止❗[查看全部图片/视频] ,,无,无,无,2024-11-13 15:00,荣耀X50,11,2,3
P05Kk2DIZ,长见识了，以前听到古镇第一反应是：千篇一律的仿古建筑、商业化小街、烧烤鱿鱼今天才知道原来古镇还有大型剧本杀版😱浙江5A级景区乌镇🏞️又称：中国人自己的古镇迪士尼🎪一直流传着全员NPC的神秘传说买菜的摊贩🥬、划船的船夫🚢、洗头大爷✂️河边坐着晒太阳嘎讪胡的阿姨甚至是早上5点在河边洗衣服的奶奶👵🏻其实全都是领工资上班的NPC❗说是NPC，但也确实是土生土长的原住民⌛据说是早期建设乌镇把所有原住民迁出去后旧料翻新又划分了旅游区、住宿区等等旅游区的西栅就把原住民重新请回来做NPC工作就是继续表演自己原先的生活卖菜小贩每天就演卖菜；洗衣阿姨每天就演洗衣；船夫每天就演撑船在河上晃比真演戏轻松，比群演还稳定上班该干啥干啥，下班就坐大巴回家😂最牛逼的还是乌镇的河🌊以前总有人担心空调外机放在河边会不会进水现在才知道这是杞人忧天因为乌镇的河水是完全由电脑调节的🖥️想高就高，想清就清，想浊就浊😱简直科幻小说照进现实你猜为什么每年的互联网峰会都在乌镇开啊😂 [组图共9张] 原图 ,,"https://ww3.sinaimg.cn/large/56df5c93gy1hvkhe2co1aj20zk1bfnbr.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvkhe2rasuj20qa0miwml.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvkhe38hr0j20z41rnnfx.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvkhe3kqbrj20u00fy76x.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvkhe4g2hqj20u00lc75k.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvkhe4tc50j20u00oagnt.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvkhe5n1azj20u00m2acd.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvkhe6tbn1j20u02h04jq.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvkhe758o7j20u00hxac3.jpg",无,无,2024-11-13 12:08,荣耀X50,49,14,22
OFX5rlSlw,上海体育场这边又围起来了五月天怎么又来上海开演唱会保安说他们要一直开到11月24号 体育场周边封两个星期保安说因为去年传出的疑似假唱事件这次五月天唱唱停停，中间断开好几天  ,,无,无,无,2024-11-12 20:33,荣耀X50,2656,17,235
OFVlp97HG,今天刷到这个热搜，属实看到一头问号河南郑州#女子月薪4千贷款1400万买两套房##家人回应女子月薪4千贷款1400万买房#说她患有双相情感障碍，一犯病就乱花钱虽然但是，就很...啊？？这都能贷出来？不是14万，是1400万…… 这样就是月供超过7万，然而月薪4000而且1400万的房子按照国家规定首付最低百分之十五最少也得200万  还得加上各种税开发企业也摆了：不知情，需法院做精神鉴定不是，单这种情况咋贷的啊，认真发问能贷出来，要么名下有公司，有资产可以抵押要么就是放贷的人也有双向情感障碍感觉背后还有隐情 [组图共6张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvjip3t7n7j20qc14c4qp.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvjip4lwytj20q813q1kx.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvjip57nhmj20q80z6aud.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvjip5vkhxj20qa1567s3.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvjip6jvlnj20q613ux2l.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvjip70gq3j20qa0rwqiw.jpg",无,无,2024-11-12 16:07,荣耀X50,17,1,10
OFUCb5Xpf,谁能想到今年双十一最能带货的人竟然是麦琳😂刚看熏鸡事件时大家还在被麦琳气得死去活来没想到才过去几天麦琳追着要买的同款熏鸡🐔竟然被买到了鸡熟食热销榜第一！不少内蒙当地人在熏鸡事件爆火后发帖表示麦琳买的卓资山熏鸡确实好吃而且最正宗的店还就开在那个高速路口👈🏻不少内蒙本地人都会特地跑到那里上去买熏鸡确实比刘爽订的黄河大鲤鱼套餐更值最难蚌的是，同款熏鸡淘宝79一只而麦琳买的只要70，多了9块运费这波还真给麦琳“很会花钱”到了🫣网友总结的很到位：麦琳这个人奸懒谗猾她都一定要吃的东西，应该是真挺好吃的😂目前，不少淘宝熏鸡店都已经是缺货的状态这么看麦琳简直是先天带货圣体前几周刚出一波舆论的肉松馅青团也火了这边看plq已经有人好奇奶皮子的味道了聊完最大受益者，再聊聊最大受害者杨子“大总裁”自降身份来这种真人秀想混个黑红结果被天赋型选手麦琳截胡热度比不过，现在竟然连带货都带不过😂#熏鸡销量# [组图共9张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvjfh6hb03j20zk1bf49d.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvjfh6w6i2j20l71b7tfa.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvjfh7a55ej20z41pgth8.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvjfh7nz3gj20on1cjakq.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvjfh83wkbj20z41rzn7u.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvjfh8gaawj20u70ls40j.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvjfh8u7qij20u01cnk46.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvjfh9a663j20z41rvk2l.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvjfh9pnofj20u01lhwjg.jpg",无,无,2024-11-12 14:16,荣耀X50,8,2,4
OFS3WahOA,昨天上海市区昼夜温差7℃郊区局地昼夜温差超过10℃今天上海的天气状况和昨天基本一致晴好天气为主，早晨15℃，白天最高22℃郊区局地8～22℃，昼夜温差继续拉大本周中期会有一次明显的锋前增温周四气温回升到24～25℃本周末上海延续前几周的状态，继续下雨#脊梁聊天气# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-12 07:46,微博视频号,11,1,6
OFOjL4rnA,有人说再见爱人下一期黄圣依把麦琳揍了我觉得这不可能，高中三年没见她发过脾气真的就是那种情绪超级稳定的女生麦琳脱光了扑在杨子身上估计黄圣依都不一定会生气#麦琳退掉的汉服#  ,,无,无,无,2024-11-11 22:14,荣耀X50,83,0,20
OFNPiikHL,还有人记得，今天是双十一伐？要不是今天看到拉夫劳伦这个热搜真的都已经忘记了现在的双十一活动，是每年都被骂复杂的要命，又便宜不了几块钱今年各大平台的双十一战线拉得那～么～长～10月20号就开始了算法是一年比一年复杂尤其是这段时间的家电商品一个商品页面，能有四五个价格政府补贴、红包、消费券、百亿补贴...如果购物车里几样东西一起算就又是不一样的价格要不是电商十级选手，根本玩不转“一波操作猛如虎，最终省钱两毛五”有电商从业者吐槽说今年双十一可以说是“史上最烂”现在的11月11日不是双十一的开始，而是双十一的结束可是很快，就是双十二了 [组图共11张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hvilhvsbjzj20j60hd0ty.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvilhyjutnj20pb0im40n.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvilhzrexuj20u0116q6u.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvili0jh4kj20u012x0xe.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvili1rwjlj20ty0tewhs.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvili26fxuj20wr09tt9e.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvili8d0wnj20u01ax78b.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvili8q3ktj20wr09rmxx.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvili9cws4j20wr09rmxp.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hviliaxfi5j20u0259n8h.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvilid991lj20mk0tywii.jpg",无,无,2024-11-11 20:59,荣耀X50,14,3,4
OFNnM9eVA,大家印象里的百合，是不是都苦苦的？脊梁在疫情期间爱上的【兰州甜百合】洗净后可以直接生吃‼️绝对刷新大家的认知味道和荸荠（地梨）很像✅去年爆卖1000多单连办公室从不吃百合的同事都爱上了这是中国🇨🇳唯一的食用水果级可生食鲜甜百合，远超全国各类百合‼️来自国家地理标志区⬇️⬇️⬇️甘肃省兰州市七里河区西果园镇📍海拔2200米的❄️高寒山谷⛰️培育足足6-9年‼️才有这么好的百合咱们的百合因为品质好、产量低收到了好多粉丝的一致好评👍生食当水果，爽脆甘甜、肉厚无渣！熟食炖甜品🍮也是绵甜粉糯～百合的功效🐮不用脊梁科普了吧秋冬买回家自食/送人都是极好的👍收到后务必冰箱冷藏保存🧊[查看全部图片/视频] ,,无,无,无,2024-11-11 19:51,荣耀X50,9,1,4
OFMbxz6y8,广州劳斯莱斯被撞事件大家这两天应该都吃到了瓜了吧闹市街头，一辆货车意外撞到一辆粉色劳斯莱斯交警判定货车全责货车司机面临着超百万元的赔款此时人美心善的劳斯莱斯女车主挺身而出自愿承担超出货车保险以外的费用事后女车主更是以明年保费更贵为由连保险都不需要货车司机赔了到这里么，这事原本是段人与人体谅、关爱的佳话可随着车祸过去后女车主和货车司机的频繁出镜却让越来越多的人怀疑：这是不是有点用力过猛啊？😮先说劳斯莱斯女车主，从车祸发生的那天起就和自己老公一起开直播吸粉几天时间收获了130多万的粉丝女车主开直播就算了，连货车司机也开号搞起了直播有网友发现货车司机直播时穿的是上千元的名牌“始祖鸟”🐦不仅如此，他直播时还有配有补光灯与麦克风🎤等专业设备这些东西脊梁拍视频的时候都不会想着去用很难想象一个每天收入几百块的底层货车司机能懂这么多🤔其他疑点还有👇①2023年12月31日的一则视频截图中货车司机与女车主疑似曾在某线下活动中同框②疑似货车司机老婆的账号中拍到了货车司机家住别墅，还买了奔驰③有汽车博主发现女车主的劳斯莱斯其实是一代改三代维修费用可能根本没有一百万目前，女车主和货车司机均做出了回应坚称撞车事件不是剧本，不会拿生命开玩笑“我愿意为我所说的话承担一切法律责任。我相信公道自在人心。”#撞劳斯莱斯货车司机儿子回应争议# [组图共10张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvie9den4bj20u00q9dkw.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvie9dwn7dj20j60x5djo.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvie9efdk2j20u01rc79d.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvie9evvk4j20bu0lq75k.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvie9fahc7j20j60lxwgz.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvie9g0746j20j60zdn07.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvie9hef89j20u01fkwl6.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvie9hrtq0j20hu0fu0ul.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvie9iw8d4j20uy0u0jwq.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvie9jbyslj20u011b0vo.jpg",无,无,2024-11-11 16:48,荣耀X50,33,4,17
OFLoTBBb6,香港普通茶餐厅的性价比，感觉挺高的这一份午餐，只要62港币，牛腩是满满一大碗，不是三两块哦一个人根本吃不完  [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hviapltmvjj234020iqv6.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hviapolbv0j23401xnu0y.jpg",无,无,2024-11-11 14:48,iPhone 11,232,0,68
OFIGl8Qhd,昨天中午前后上海结束本轮降雨上海今天开始放晴，天气转好本周前段上海都会是晴好天气，晴到多云为主近期上海天气的主旋律是昼夜温差加大今晨上海市区最低14.7℃，白天22℃郊区局地今晨10度，昼夜温差12℃以上早晚较凉，大家注意出门时带上外套新生成的23号台风桃芝/24号台风万宜这俩都比较弱，对上海不会构成任何影响#脊梁聊天气# http://t.cn/A6nTuV8f ,,无,无,无,2024-11-11 07:53,微博视频号,12,3,7
OFDB68ofd,我好久好久都没有来香港了今天到铜锣湾办事，怎么马路上、天桥上有好多好多东南亚国家的人就席地而坐，或者躺在马路上刚才傍晚出门，她们晚上貌似就睡大街上  [组图共2张] 原图 ,,"https://ww3.sinaimg.cn/large/56df5c93ly1hvhcaj14qkj20u0140do7.jpg,https://ww1.sinaimg.cn/large/56df5c93ly1hvhcajhrauj20u0140grh.jpg",无,无,2024-11-10 18:56,荣耀X50,112,4,59
OFDoSFPog,一条新闻让脊梁突然明白了为什么学校里要有那么多稀奇古怪的校规10月19日晚湖南长沙一盒马内在家长带着几个小孩逛超市的途中其中一个孩子在追逐打闹中摔倒脑袋磕在地板上导致出现了短暂的昏厥事后，小孩被医院诊断为：多处损伤、脑震荡、右侧顶部头皮血肿😰出现这种事情，也实属倒霉的正常人反应都是自责自己当时没看好小孩，然而这小孩的家长却不一般跑到盒马店里去又打又砸讨要说法把孩子受伤的锅甩到了盒马的头上认为是员工没有第一时间扶人打120让盒马赔钱...先不说本质原因是家长没有看好孩子根据盒马店员的说法：他们当时也有关心孩子、问要不要打120只是小孩当时只是短暂晕厥很快就站起来，自己说了声“没事”就走掉了小孩摔倒也不是因为地面有水渍有凸起纯粹是因为自己跑太快了然而就是有无赖家长出了事就把自己的责任摘干净了只能说还好员工当时没扶扶了更不知道要被讹成什么样了先让这家长把打砸闹事的钱赔了吧#疑儿子盒马鲜生摔倒没人扶妈妈砸店# [组图共8张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93ly1hvhbgyz7avg20ht0bikjo.gif,https://ww3.sinaimg.cn/large/56df5c93ly1hvhbh47h6rg20ct0777wo.gif,https://ww3.sinaimg.cn/large/56df5c93ly1hvhbh7z9xkg206w09yhdy.gif,https://ww2.sinaimg.cn/large/56df5c93ly1hvhbha34rpg206f09anpe.gif,https://ww2.sinaimg.cn/large/56df5c93ly1hvhbhapxd2j20ne0vuwge.jpg,https://ww4.sinaimg.cn/large/56df5c93ly1hvhbhb6haaj20ag0dewfj.jpg,https://ww3.sinaimg.cn/large/56df5c93ly1hvhbhbn9r2j20z40q2gn5.jpg,https://ww4.sinaimg.cn/large/56df5c93ly1hvhbhc3fq9j20u011t424.jpg",无,无,2024-11-10 18:26,荣耀X50,179,8,20
OFDkmiU3l,带鱼真的是脊梁百吃不腻的一个海味对舟山土著来说，吃带鱼也是分等级的： 首选必定是本地雷达网油带鱼钓带和远洋大带鱼都只能靠边站一风更比一风肥的舟山雷达网带鱼第四风已经到港了‼️吃起来更肥更过瘾🤩🐟带鱼是天越冷、鱼越肥、价越高的！但脊梁已经很努力控制价格了到现在第四风雷达网油带鱼🐟价格还维持着前两风的水平‼️甚至还有双十一🧧立减10元的优惠💖第四风的性价比真的超超超超高了～我们的雷达网小眼睛带鱼都来自公认的舟山带鱼最佳产区👉143黄金海域🌟捕捞都是在水深60-80米的深海带鱼为了在深海保持体温会储存更多油脂，就造就了天花板级别的口感：油脂丰富，肉质鲜嫩😋新鲜的雷达网带鱼不挑做法🍳清蒸、红烧、干煎、油炸都无敌！鲜而不腥，肥而不腻，吃完满口留香～等到年底，价格会比现在贵几倍‼️目前最低⬇️¥188可得3斤3条正宗的舟山雷达网小眼睛带鱼还可提供杀鱼+去内脏服务✅ 性价比巨高啊😍码头顺丰直发🚀[查看全部图片/视频] ,,无,无,无,2024-11-10 18:15,荣耀X50,20,2,3
OFyQ85ZZ8,今天凌晨上海开始下雨今天上午到中午，降雨都会维持午后雨量逐渐减弱停止今天上海受到雨水打压气温温差小白天气温在19℃上下上海今天夜间起天气会逐渐转好周一开始连续晴好天气，气温也会回升下周中后期有明显的升温，最高25℃上下#脊梁聊天气# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-10 06:50,微博视频号,21,3,5
OFxub9ihO,鏖战3个多小时虽然挽救了4个赛点但决胜盘抢七0：6落后太难追了郑钦文6：3/4：6/6：7（2）被🇺🇸高芙逆转错失发球胜赛局可惜了#郑钦文vs高芙# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-10 03:23,微博视频号,22,2,5
OFxrOpma5,一觉睡醒她们居然还没打完3小时了#郑钦文vs高芙#  原图 ,,https://wx2.sinaimg.cn/large/56df5c93gy1hvgl6hwxtmj20tq0enabg.jpg,无,无,2024-11-10 03:17,荣耀X50,14,0,6
OFv5Xl2gg,上上周末是20号台风潭美上周末是21号台风康妮本周末是22号台风银杏最近一到周末就有台风影响我国沿海这下好了西北太平洋已经不满足一周生一个本周末一口气生了俩23号台风桃芝和24号台风万宜刚刚生成好消息是近期西太生育太过频繁都快成盐碱地了还不控制优生优育所以这俩双胞胎强度不会很强影响范围也有限#脊梁聊天气# http://t.cn/A6njxab2 ,,无,无,无,2024-11-09 21:18,微博视频号,10,2,4
OFuDeo5Gn,冬虫夏草是有神奇效果的一位中药🐛“甘平，保肺益肾，止血化痰。”秋收冬藏🍁马上到来的冬天❄就是一年之中最适合用虫草的季节👏一天一根坚持3个月基本不会感冒、咳嗽🤧很适合有肺病🫁、身体虚弱的人补身体💪最近冬虫夏草*干草上新了🤩🌞干草就是新鲜虫草采摘后经过刷洗和阴干过程制成的干制虫草最大的特点是✅性价比高✅易保存✨想尝试虫草但担心自己坚持不下来的新手朋友‼️非常推荐从干草入手👋我们🌱精选头茬虫草，无佣状草，杂菌草辐照杀菌+最新冻干工艺，接近可生服极洁净度双十一，虫草双重福利来袭！1️⃣鲜虫草⏰限时买即送❗买1盒送3条，买2盒送8条，买3盒送12条🔅多买多送（赠品规格:0.4-0.6克/根）2️⃣干草特惠👉🏻买立减100元❗最低28元/根脊梁自己都趁着这波双十一给老公主狠狠囤了一波✅想要尝试/复购虫草的朋友也可以趁这次活动放心冲🎉[查看全部图片/视频] ,,无,无,无,2024-11-09 20:07,荣耀X50,116,16,14
OFtOb6Fjs,福冈旧地重游这家小店以前是我的食堂老板娘一眼就认出我了2020年初我和老妈离开时送给她们一大包口罩那时口罩根本买不到，她说她感动得哭了这次来发现很多小店都不见了这家小店没有被疫情干倒不容易  [组图共3张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hvg524lpjbj22bc334e82.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvg526fes4j21hc0u0k6q.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvg5286veyj21hc0u0aps.jpg",无,无,2024-11-09 18:01,荣耀X50,102,2,10
OFrh6E4zz,深秋的爱，冬天来了就会消失对吗11月8日，网红爷叔“爱在深秋”抖音账号被封10月30日开通个人抖音并预告将于11月9日开启首场直播账号开了后#爱在深秋9天涨粉超40万#没想到还没直播上本尊账号就寄了搜了下还有好多假号这位上海爷叔是今年6月点评股市走红的当时他喊出“爱在深秋”9月一看行情还真的爱在深秋了线上dy相关话题视频播放量超18亿次线下爷叔也被很多人围观追逐想想上海爷叔号称“爱在深秋”然后账号开的也叫“爱在深秋”也是有点说不清楚的味道所以立冬后爱消失了…没毛病#爱在深秋抖音账号被封# [组图共5张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hvfty2itmij20sg0oeadq.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvfty3eq8cj20uf0qxjto.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvfty4jm7hj20v910gdpd.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvfty74mofj20v91vo17p.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvfty8l9luj219z0s2tvi.jpg",无,无,2024-11-09 11:34,荣耀X50,14,0,3
OFpCIj8Hp,今天上海是阴有阵雨天气云层较厚，升温和降温都受到抑制白天气温在20度上下，和前两天接近今天白天上海总体雨量不大主要的降雨从今晚开始，持续到明天上午已经连续三个周末都有台风间接影响上海这在10～11月并不多见目前还有新的台风胚胎正在活跃下一个台风的出生恐怕也不远了#脊梁聊天气# http://t.cn/A6nlIL0c ,,无,无,无,2024-11-09 07:22,微博视频号,34,3,11
OFn6Hqtyw,郑钦文6：3/7：5力克🇨🇿Krejcikova晋级WTA年终总决赛决赛年终即时世界排名也超越莱巴金娜来到NO.5#郑钦文vs克雷吉茨科娃##郑钦文晋级总决赛争冠战# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-09 00:58,微博视频号,28,5,5
OFlEU2vqc,今天刷到#姑娘美签没过一万多团费没退#来龙去脉都蛮简单的新闻竟然引发热议：为啥美签会被拒…啊？美签被拒正常现象啊定睛一看姑娘是福建人好了，没事了，正常现象更正常起来了不只是美签难过，其他签证福建也都很难过就还是那个前人砍树的原因吧大家都想起那个梗了福建人不是全球免签的吗？只要妈祖同意而妈祖不说话就是没反对不过拒签概率高的地区也不止福建了只要有过那种很夸张的黑下来的记录以后被拒签的概率都会变高 [组图共8张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hvf55ektaoj20zk0jj781.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvf55fijvcj20zk0outc8.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvf55ge69jj20tf0jxn0r.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvf55h12gij20em0dxmy8.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvf55hy994j210o1960zv.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvf55jcgt8j210o1hmk3p.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvf55kis8aj210o1qb149.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvfbrsebpaj20zk0mw0w1.jpg",无,无,2024-11-08 21:16,荣耀X50,21,4,5
OFitlicyh,2015年因为SMG不和我续约我被迫离开工作了11年的上海电视台也离开了记者这个岗位虽然但是我感觉自己从没离开过记者这个行业尤其是我现在在做的事情让我又有了刚踏上记者岗位时的感觉我很感谢自己曾有11年的记者从业经历这让我有人脉可以找到优质供货商有能力对一个产品深入调查研究从多家供货商中优中选优在其他人磕磕巴巴不知道该怎么介绍时我早已打好腹稿、组织好语言，视频一遍过其实我至今仍会对10年前的离开介怀在人生低谷的时段我也会怀念体制内的生活现在在电视台里还有很多很多优秀的同事即便传统媒体行业下行依然在坚守新闻理想我依然在和他们同行只不过换一种方式互相守望 #记者节# 原图 ,,https://wx4.sinaimg.cn/large/56df5c93gy1hveqrn3cqzj20u01sxadh.jpg,无,无,2024-11-08 13:10,荣耀X50,305,9,57
OFggGmUGo,今晨上海气温偏低上海徐家汇最低13.5℃，郊区10℃上下崇明8.0℃，金山7.9℃最低上海今天阴到多云天气，和前两天天气类似最高气温20℃，略有回升22号台风银杏登陆了吕宋岛最北缘这个台风强度虽然不如之前的潭美和康妮仍然会吸引北方冷空气南下上海今天局部地区有短时弱降水，雨量微弱主要的降雨从周六傍晚前后开始周六晚到周日上午雨量相对集中#脊梁聊天气#[查看全部图片/视频] ,,无,无,无,2024-11-08 07:33,荣耀X50,17,2,5
OFa6OlvZU,秋风起蟹脚痒，现在进入农历十月真的是被吃蟹大军的热情给折服了😯上周末的阳澄湖算是直接被沪牌大军占领了吃蟹的队伍有多长长长长长长❓高速一出来，全‼️是‼️车🚗凡是开车去了的人都表示有阴影了😱一堵一个不吱声，2.4公里要开1小时👋但其实哪怕堵车堵了这么久，花了时间又费了油钱高速钱💰开到了阳澄湖本湖人家拿给你的未必就是正宗阳澄湖大闸蟹🦀当地老板聊两句就能看出你懂不懂经📚跑老远吃“洗脚蟹”当冲头被宰大有可能的为了这口蟹，大家也太拼了其实在家也能吃上正宗阳澄湖大闸蟹哇脊梁去年拿出记者调查的劲儿精挑细选出的这家蟹农就特别靠谱🤙哪怕是今年气温异常☀️螃蟹更难筛选我们的蟹农📦发货品质依旧把控得非常好个个开盖“肉肥膏甜、黄满油多”😋天气越冷，吃螃蟹🦀的小伙伴越来越多我的私信/社群/后台收到的好评数都数不过来不管是自家吃还是买给亲友都夸得不行😆就连自己家里做餐饮的粉丝都认证脊梁这的阳澄湖蟹绝对正宗，品质上乘👍脊梁也很欣慰自己的努力没有白费！🧧现在大闸蟹庆双十一感恩回馈🎉11/7起⏰限时48h 1元秒杀⚡️1只3两公蟹🦀现在是大闸蟹全盛期，抓紧入手👋绝不会错[查看全部图片/视频] ,,无,无,无,2024-11-07 15:52,荣耀X50,44,10,16
OF7c6mhb4,现在的自助餐厅，是真的不吃香了啊🙂↔️今天刷到赤坂亭也在全国闭店了而且还拖欠员工工资、拖欠房东租金消费者的预付费当然也没个说法可网友明明近期还看到赤坂亭在网上直播卖套餐呢这也是开了十几二十年的老店了啊老早还蛮高级的嘞！主打M9牛肉和海鲜刺身在很多网友的印象里以前都得是个什么纪念日或者大日子才会去赤坂亭撮一顿的但现在餐饮行业这么卷就算赤坂亭狂卷价格，品质不行也没用啊最近两三年的差评还蛮多的实在是没有竞争力尤其是当年环球港孕妇事件闹得沸沸扬扬怪不得很多网友说：赤坂亭居然还活着？才倒闭？ [组图共9张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvddamcefgj20sy0g1tbp.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvddamxsafj20wr11xwnu.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvddang1j0j20wr1bnqhp.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvddao2r0rj20wr1pfqlp.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvddaoox63j20wr12c46j.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvddape1hhj20wr1x2h1m.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvddaq259dj20wr1ghqf8.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvddaqw5qej20po16p7in.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvddardufwj20j616tn1e.jpg",无,无,2024-11-07 08:27,荣耀X50,29,3,17
OF6UsjPLL,今天上海阴天为主，深秋体感早晨上海市区15℃，郊区12℃上下，有点凉云系较多白天升温乏力，白天17～18℃在菲律宾附近海域22号台风银杏在活跃受到台风外围气流和冷空气共同作用本周末上海又会进入阴雨模式这已经是连续第三周周末有台风外围影响10月25日～20号台风潭美10月31日～21号台风康妮11月8日～22号台风银杏和前2个台风一样，银杏对上海是间接影响上海主要的降雨出现在本周六大家注意防范#脊梁聊天气# http://t.cn/A6npIBbL ,,无,无,无,2024-11-07 07:44,微博视频号,22,3,10
