微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OFKxGgxmT,【“冬游”模式开启！快来解锁初冬淄博的花样打开方式！】秋日的气息逐渐淡去，初冬的味道在淄博悄然飘散开来。这个季节，风景正好，残存着秋意绵绵，萌生着冬日雅致。那就别放过尚有暖阳的初冬，一起来解锁冬日淄博的正确打开方式吧！一、享生态之美：窗外还是晚秋之景，空气中却多了几分清冷。这个时节，人更容易静下心来，去欣赏风景。推荐打卡地：潭溪山、马踏湖湿地公园、牛记庵古村落二、探人文情怀：看过自然风光，还有人文之韵。淄博的古城都值得找个时间专门逛一逛。推荐打卡地：周村古商城、颜神古镇、蒲松龄纪念馆三、解锁网红打卡地：初冬的山东，同样少不了新鲜时尚的网红打卡地。在现代城市的喧嚣中，总有一些地方，能让我们找到那些与众不同的艺术气息与市井生活交织在一起的独特体验。推荐打卡地：海岱楼钟书阁、红叶柿岩#张店小二##有爱张店##顾客从韩国飞来找晓华剪头发# [组图共9张] 原图 ,,"https://ww4.sinaimg.cn/large/dcc1a87cly1hvi70dehe2j20jg0cz76y.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvi70dfm8rj20u00kdahe.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvi70de761j20rs0hgwgn.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvi70derxkj20u00k0q6k.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvi70dinbfj20l00r0tll.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvi70deny6j20u00gvq5w.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvi70deiixj20u00k1ac3.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvi70deisvj20u00gwq5i.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvi70dpv8vj20u00mgwj5.jpg",无,无,2024-11-11 12:37,微博网页版,99,92,195
OFKr4bkLR,【最高500元！淄博最新发布！补贴来了……】11月11日，由市商务局等6部门制定的《淄博市推动电动自行车以旧换新实施细则》（以下简称细则）正式发布。补贴时间自淄博市电动自行车以旧换新平台上线运行之日起，最晚至2024年12月31日。若补贴资金提前使用完毕，将适时发布活动结束公告。补贴对象为具备完全民事行为能力的个人消费者。根据细则规定，政策期内对交回个人名下老旧电动自行车并换购电动自行车新车的消费者，按照20%产品最终销售价格给予补贴，每辆补贴不超过500元，每名消费者仅享受一次补贴。鼓励享受补贴的个人消费者购买符合《电动自行车行业规范条件》企业生产的合格电动自行车新车。换购的锂离子蓄电池电动自行车，其电池还应符合《电动自行车用锂离子蓄电池安全技术规范》（GB 43854）标准要求。补贴流程：消费者可登录“建行生活”APP，进入“淄博市电动自行车以旧换新补贴”申领入口，上传身份证照片（正反两面）、联系方式、家庭地址等信息进行实名验证，领取购买券码；个人消费者将旧车交给销售企业，销售企业人员扫描录入旧车车牌号、电池类型、旧车残值等收旧信息，上传消费者与旧车合照（旧车车牌号应清晰可见），并将收回的旧车（含旧电池）交给有资质的回收和拆解企业；消费者向参与活动的电动自动车销售企业出示购买券码，销售人员录入新购电动自行车品牌、车架号、电池类型等相关信息，生成以旧换新补贴券（补贴资格领取人和实际付款人必须一致），消费者凭券享受支付立减补贴。补贴券核销截止日期最晚为2024年12月31日；消费者在购买补贴电动自行车后退货的，退还款项不包含补贴资金，且视为消费者已使用补贴名额。据悉，本次活动参与企业为在淄博市依法登记注册的、已成功报名的独立法人企业。统一通过“建行生活”平台全流程参与电动自行车以旧换新活动，按照平台要求如实归集各类数据信息，同时应做好以下工作：活动参与企业的硬件设备、软件系统、对公账户等满足合作平台能够正常开展活动的条件；指导消费者参与电动自行车以旧换新活动，负责收集老旧电动自行车、核销补贴券，按照“一车一票”的要求开具发票（抬头为消费者姓名），发票金额为“消费者个人实际支付金额+政府补贴金额”；通过平台建立健全电动自行车销售台账，按要求上传消费者姓名、联系方式等个人信息，旧电动自行车品牌、车牌号、电池类型、去向等信息，所售新车品牌、车架号、电池类型、购车发票、商品价格及补贴金额等信息；承诺做到诚信、规范经营，不搞假冒伪劣、以次充好、虚标价格、虚假宣传等违规经营行为。不得通过虚开发票、明买暗退、合谋套补等手段骗取财政补贴；不增设享受补贴政策不合理的附加条件。积极配合商务、审计、财政等相关部门的监督核查。电动自行车以旧换新补贴资金采取消费者支付立减的方式进行补贴，补贴资金由活动参与企业先行垫付。消费者在购买补贴商品后退货退款的，销售企业应按照消费者的实付金额按原支付渠道退款，并在3个工作日内将电动自行车退单信息上传平台；如退货时参与企业已收到补贴款，应在5个工作日内将所退商品的补贴资金退回至政府指定账户，否则取消继续参与活动的资格。#张店小二##有爱张店##网友翻出16年晓华理发店照片# 原图 ,,https://wx3.sinaimg.cn/large/dcc1a87cly1hvi6jg7e0oj21hc0u0wfr.jpg,无,无,2024-11-11 12:21,微博网页版,62,66,66
OFK9Km9Kh,【今起闭园！淄博一景区刚发布】11月10日，淄博玉黛湖景区发布闭园通知。因景区内部施工，为游客的安全考虑，玉黛湖景区自11月11日起暂停营业，具体营业时间另行通知，给您带来不便，敬请谅解！您可以继续关注“淄博玉黛湖风景区”公众号或“淄博花灯会”抖音号，恢复营业会第一时间发布。 联系电话：0533-2070788#张店小二##有爱张店##网友翻出16年晓华理发店照片# 原图 ,,https://wx2.sinaimg.cn/large/dcc1a87cly1hvi5b1v0s4j20dw0dwt99.jpg,无,无,2024-11-11 11:38,微博网页版,74,76,90
OFEJK25O3,#打过狂犬疫苗的人嘴可真严啊# 男子被狗咬去打狂犬疫苗，打针过程中男子嚎叫不断…网友：全程呲牙咧嘴看完的#搞笑# （瑞安新闻） 今日张店的微博视频  ,,无,无,无,2024-11-10 21:51,微博视频号,33,26,39
OFEHyvLSK,#世界上有一半的人都会流血# 女性生理期真正不能做的5件事！医生为你科普～#经期不建议节食和运动# （皮肤科主任韩永智） 今日张店的微博视频  ,,无,无,无,2024-11-10 21:45,微博视频号,27,19,24
OFEFg47t4,#疑儿子盒马鲜生摔倒没人扶妈妈砸店# 男孩在盒马生鲜意外摔倒晕厥，经检查多处损伤、脑震荡，家长就此事去盒马打砸店内商品，想要讨说法。盒马生鲜工作人员回应：孩子自己不小心摔倒的，家长想要门店赔钱，可以走法律途径。#盒马鲜生被砸门店称可起诉#（豫视频） 今日张店的微博视频  ,,无,无,无,2024-11-10 21:39,微博视频号,20,17,20
OFEzW1n2N,#晓华会火是击中了当下人们的软肋# 同行称理发师晓华拉低行业档次：理发一次收费30元，就是对自己职业的不尊重。对此，理发师晓华回应：“这个价格不低，目前我只值这个价。”#网友称晓华的店为怀化5A级景区#（Vista看天下） 今日张店的微博视频  ,,无,无,无,2024-11-10 21:26,微博视频号,20,18,20
OFEwH9FKL,#成年人花尽心思哄自己睡觉# 宝宝半夜哭闹，姥姥唱《鲁冰花》哄睡，网友：什么时候出的摇滚版#分享欲才是两个人感情最好的证明# （瑞安新闻） 今日张店的微博视频  ,,无,无,无,2024-11-10 21:18,微博视频号,21,19,20
OFEtZoICy,#不要赔偿的劳斯莱斯女车主哽咽# 不要赔偿的劳斯莱斯女车主哽咽否认剧情炒作：车后座有自己的亲人，不会拿亲人生命开玩笑，愿意为自己的话负法律负责！#劳斯莱斯女车主哽咽否认炒作# （新京报） 今日张店的微博视频  ,,无,无,无,2024-11-10 21:12,微博视频号,17,17,17
OFE6a3U9s,#22岁女孩感冒后厌食暴瘦到40斤# 女孩得了厌食症，因为外婆很担心，硬生生把自己从75斤吃胖到90斤，网友带：厌食症很难克服，她一定很爱外婆#用人民币感受冰岛物价# （岱山县融媒体中心） 今日张店的微博视频  ,,无,无,无,2024-11-10 20:13,微博视频号,22,21,22
OFE54tcRK,#女孩租房半年房东4天清出7车垃圾#  工作人员受邀为出租屋拍摄视频，户型过于“抽象”，联系房东才敢确认…网友：都不用买凳子，客人来了楼梯排排坐#用人民币感受冰岛物价# （洛阳网） 今日张店的微博视频  ,,无,无,无,2024-11-10 20:10,微博视频号,20,18,19
OFE27E5up,#男性消费力增速不如狗# 对象叫不动，狗子帮女主人叼着花洒洗澡！女子吐槽：男朋友还不如狗#分享欲才是两个人感情最好的证明# （都市现场） 今日张店的微博视频  ,,无,无,无,2024-11-10 20:03,微博视频号,21,19,19
OFDXnlCQq,【什么是黄金？黄金有哪些种类？……黄金分类冷知识】99%的人都不知道的黄金分类冷知识！via山西共青团  #买金条打三金能便宜多少##100g金条打金或能省2万元#  [组图共9张] 原图 ,,"https://ww4.sinaimg.cn/large/dcc1a87cly1hvhdxou9mtj20qo0zjjul.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvhdxp6ms0j20p00xc43c.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvhdxpj98uj20qo0zjjxg.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvhdxq0kofj20qo0zjjy5.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvhdxqbbkoj20qo0zmwl1.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvhdxqmkv3j20qo0zjtcs.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvhdxqvsy5j20qo0zj43a.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvhdxr61y4j20qo0zj433.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvhdxri13oj20qo0zjadb.jpg",无,无,2024-11-10 19:51,无,23,19,20
OFDX2vCBc,#原来减肥路上的绊脚石就是我自己# 爱下厨的丈夫每天给妻子变着花样做减脂餐，三个月瘦了50斤！网友：不在于减肥，有这样的爱情真好#分享欲才是两个人感情最好的证明# （九派新闻） 今日张店的微博视频  ,,无,无,无,2024-11-10 19:51,微博视频号,18,15,17
OFDUyBOh6,#狗狗历时8个月减肥18斤# 主人带130斤的狗狗去爬山减肥，结果爬到一半爬不动了，被人跟“抬猪”一样抬下山，！网友：两个抬它的叔叔也在笑它#男性消费力增速不如狗#（新界） 今日张店的微博视频  ,,无,无,无,2024-11-10 19:44,微博视频号,17,15,15
OFDSjFzEo,【扩散提醒！收好双十一买买买防套路指南】#拉夫劳伦退货率达95%成凑单神器#又到“双十一”，你已经开启“买买买”模式了吗？然而，很多消费者反映，自己默认的付款方式莫名变成了先用后付，上海市消保委表示，“先用后付”应当保障消费者知情权和选择权。此外，“双十一”还有哪些坑？戳↓ #双十一赠品有质量问题也可索赔#（来源：人民日报） [组图共9张] 原图 ,,"https://ww1.sinaimg.cn/large/dcc1a87cly1hvhdkpg6ifj20k50uxwke.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvhdkpu9zbj20k50ux454.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvhdkq5kn5j20k50uxjx6.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvhdkqll0qj20k50uxgqx.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvhdkqw6ihj20k50uxjw1.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvhdkr7uc6j20k50uxn38.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvhdkrljeej20k50ux449.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvhdkrvktyj20k50uxwkz.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvhdks816uj20k50ux7ao.jpg",无,无,2024-11-10 19:39,无,14,15,13
OFDRBmi3a,【食欲不佳】人为什么会出现食欲不佳的症状，又该如何缓解呢？为你送上贴心小妙招！#22岁女孩感冒后厌食暴瘦到40斤#  [组图共3张] 原图 ,,"https://ww1.sinaimg.cn/large/dcc1a87cly1hvhdixpxixj20ol0wt42g.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvhdiy2ezyj20ol0wtte4.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvhdiycxwdj20ol0wtn1c.jpg",无,无,2024-11-10 19:37,无,11,10,11
OFDR5jLTI,#晚安[超话]#【雨！雾！淄博最新天气预报，阴雨要持续到……】今天（11月10日），受弱冷空气影响，华北和东北等地降水发展，气温出现波动，同时华北北部的大气扩散条件有所好转。淄博市气象台天气预报：11日，阴有分散性小阵雨，夜间局部有雾或轻雾，北风转南风2～3级，12～21℃；12日，多云，夜间局部有雾或轻雾，南风转东风2～3级，11～20℃；13日，多云转阴有小雨，南风2～3级增强至3～4级，13～20℃。每年秋冬季都是感冒高发时节，气温忽高忽低，昼夜温差大，一不小心就会被感冒病毒“缠身”。日常生活中预防感冒，可以记住以下“三勤三避一加强”！#张店小二##用人民币感受冰岛物价# 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hvhdhn4nrkj20fa11yn3d.jpg,无,无,2024-11-10 19:36,无,72,60,73
OFDHrlQSF,#我姥一分钱不花做了八菜一汤# 14个月大的萌娃跟着爸爸学颠勺炒菜，还挺有模有样的！网友：尿都控制不住的年纪却控制住了颠锅！#张店小二# （余江融媒体） 今日张店的微博视频  ,,无,无,无,2024-11-10 19:12,微博视频号,41,41,41
OFDwkhJEZ,#用真肉做的全透明汉堡# 网友带奶奶吃汉堡喝奶茶，吃完后奶奶上演“光速变脸”！奶奶：我以前过的是什么苦日子#张店小二# （爱义乌） 今日张店的微博视频  ,,无,无,无,2024-11-10 18:45,微博视频号,121,45,44
OFDqxAaFL,#泰迪吓到小孩男子抢狗当场暴摔# 狗狗在家里闯祸了，女生趁机告状，狗子立刻回头怒瞪女生！网友：真·邪恶摇粒绒#张店小二# 今日张店的微博视频  ,,无,无,无,2024-11-10 18:30,微博视频号,37,38,38
OFDhpx5K1,#黑龙江出生率再创历史新低# 网友在迪拜当地的超市买东西问价，听售货员一口标准东北口音认起了老乡！网友：宇宙的尽头是东北#张店小二# （今日播报） 今日张店的微博视频  ,,无,无,无,2024-11-10 18:08,微博视频号,38,39,40
OFDcDaxMx,#用人民币感受冰岛物价# 一博主探讨消费降级：我们的钱花去哪了？“消费时多考虑自己是否真的需要。”#张店小二##有爱张店#  （小政视频） 今日张店的微博视频  ,,无,无,无,2024-11-10 17:56,微博视频号,63,77,77
OFD7GkzZY,#2岁失联女童被警犬在山顶上找到# 退役警犬来到新主人家的第一天，小心翼翼地站着，都不敢乱动…网友：害怕新主人不喜欢他，看着太心疼了#有爱张店##张店小二# （南昌晚报） 今日张店的微博视频  ,,无,无,无,2024-11-10 17:44,微博视频号,64,76,73
OFD3lxgCJ,#广州有可能打破最长夏季纪录# 东北女子感叹南方人抗冻，大街上还穿着短袖跟拖鞋，“南方人到底靠啥过冬？靠命！”#有爱张店##张店小二# （洪观新闻） 今日张店的微博视频  ,,无,无,无,2024-11-10 17:33,微博视频号,62,72,72
OFCWoC2mm,#美国滞留太空宇航员瘦成锥子脸# 滞留太空153天！美国太空女宇航员瘦成“锥子脸”，NASA坚称：她安全且健康！#有爱张店##张店小二# （百姓关注） 今日张店的微博视频  ,,无,无,无,2024-11-10 17:16,微博视频号,63,74,73
OFCSvdcOl,#拉夫劳伦退货率达95%成凑单神器# 买800元的东西凑7000元的单，买完立刻退！拉夫劳伦被凑单买成“销冠”。网友：用300-50的我还是太保守了…#有爱张店##张店小二# （FM93浙江交通之声） 今日张店的微博视频  ,,无,无,无,2024-11-10 17:07,微博视频号,77,77,80
OFCLS72GS,【别跑空！淄博这里明天搬迁】根据工作需要，临淄区人民法院执行局将于11月11日迁往临淄区晏婴路979号（徐姚家园南门西侧）。新址11月12日正式启用，原址雪宫路337号停止办公。迁址期间给您带来的不便敬请见谅，请广大群众相互转告。#有爱张店##张店小二##广州有可能打破最长夏季纪录#  原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hvh8pc0xffj20fs0fsq3s.jpg,无,无,2024-11-10 16:50,无,62,63,59
OFBETrwIW,【全面排查！山东下发通知】冬春取暖季是一氧化碳中毒的高发期。近年来，全省各级各有关部门认真落实防范一氧化碳中毒各项措施，有效遏制了一氧化碳中毒事件发生，全省防范一氧化碳中毒工作取得积极成效。近日，山东省人民政府安全生产委员会办公室下发通知，要求持续做好防范一氧化碳中毒工作。高度重视防范一氧化碳中毒工作防范一氧化碳中毒是关系广大人民群众生命财产安全的民生工作，各级各部门务必站在讲政治的高度，站在人民至上、生命至上的高度，以“时时放心不下”的责任感和使命感把防范一氧化碳中毒工作抓紧抓好。要将防范一氧化碳中毒作为当前和今冬明春的一项重要工作来抓，严格落实属地责任，安排专人靠上抓，既抓治标、又抓治本，既严防死守、又常态长效。要立足于防早、防小、防患于未然，全力打好今冬明春防范一氧化碳中毒工作攻坚战，坚决防范一氧化碳中毒事件发生，确保人民群众安全温暖过冬。深入开展防范一氧化碳中毒宣传教育工作要认真总结多年防范一氧化碳中毒工作经验教训，根据时间节点和不同群体特点，针对性开展防范一氧化碳中毒宣传教育工作。一要认真制作并及时下发防范一氧化碳中毒明白纸。明白纸内容要通俗易懂，突出有效性和可操作性，特别对辖区内老弱病残、失能失智、鳏寡孤独等弱势群体家庭发放和进行详细讲解，实现“一户一个明白人”。二要开展形式多样的宣传教育活动。要充分利用多种媒介和途径开展防范一氧化碳中毒宣传，将广大农村地区、城中村、城乡接合部、出租屋、拆迁房、农民工宿舍等作为宣传重点，采取宣传对象便于理解和接受的宣传方式进行有效宣传。三要严格做到“一隔离二通风三报警”。生火间与休息间隔离，房屋内保持良好通风，遇有不适或险情立即报警是防范一氧化碳中毒的治本之策，务必进行重点宣传。四要及时跟进宣传教育。突出供暖季开始、供暖季结束、学生放假、农民工返乡、元旦春节前后、出现大风寒潮天气等易发生一氧化碳中毒事件的关键节点和重点时段及时跟进宣传教育工作。全面排查一氧化碳中毒隐患要在取暖季开始前及时对去年建立的群众取暖方式台账进行核对、修订和完善，突出高风险家庭，特别强化对采用燃煤、柴草、秸秆、木炭等取暖户的宣传教育和隐患排查，发现问题隐患及时督促整改。要大力发动群众开展防自家风险，查身边隐患活动，最大限度消除生产生活中发生一氧化碳中毒的各种隐患。同时，要大力推广清洁、安全取暖方式，从源头上杜绝一氧化碳中毒事件发生。加大一氧化碳报警仪安装力度要积极发动群众安装一氧化碳报警仪，重点为弱势群体家庭安装一氧化碳报警仪，有条件的可以普及一氧化碳报警仪安装或安装智能式一氧化碳报警仪。要对一氧化碳报警仪的使用进行详细说明和讲解，同时进行现场调试，确保用户会用，确保设备好用，确保真正发挥作用。各地要进一步完善一氧化碳中毒应急救援预案，强化部门间协调联动和信息共享，做好人力、物力、财力保障，加强应急准备，确保一有险情立即处置，有效应对各类一氧化碳中毒事件。#有爱张店##张店小二##理发师晓华说30元的价格不低# [组图共9张] 原图 ,,"https://ww4.sinaimg.cn/large/dcc1a87cly1hvh3sgs37yj20j60j60uo.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvh3sgy1alj20j60j6jtf.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvh3sh5wmwj20j60j6dhm.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvh3shetuwj20j60j6q4z.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvh3shttofj20j60j6dhj.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvh3siij5pj20j60j6wgg.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvh3sip6ttj20j60j6gnk.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvh3six0edj20j60j6q4r.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvh3sj5gv9j20j60j6q4w.jpg",无,无,2024-11-10 14:00,无,64,67,70
OFBDHz59s,【警惕！淄博一女子被骗30万】11月6日，家住淄博的江女士收到一条陌生短信，内容是“您已经开通年度会员，24小时后生效并续费，如需取消请详询197********”。江女士生怕因为自己不小心操作导致扣费，于是与短信中的电话号码联系，咨询如何“取消续费”。对方称，为了避免操作错误，江女士可以下载一个手机软件，打开“屏幕共享”和“远程协助”功能，让对方帮助操作。有如此“贴心的服务”，江女士顿感轻松，于是就爽快地答应了对方。一阵眼花缭乱的操作后，江女士手机上收到一个短信验证码，对方借此登录了手机银行，把江女士账户上的30万元全部转走，整个过程仅用了8分钟。电信网络诈骗手段繁多，而关键环节就是转账汇款，验证码则是这个环节的一道重要关口。提醒市民一定要保管好自己的隐私信息，切勿轻信善意谎言、切勿轻易泄露验证码，保护自己的财产安全。#张店小二##有爱张店##理发师晓华说30元的价格不低# 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hvh3ph5s50j20dw0dwt99.jpg,无,无,2024-11-10 13:57,无,86,84,150
OFvMU8vWC,#长期上班一定要多出去旅游# 情侣辞职旅居云南，月租两三千预算远远不够，“成年人的崩溃就在一瞬间。”网友：现实版《去有风的地方》吗？#旅游# （浙江之声） 今日张店的微博视频  ,,无,无,无,2024-11-09 23:04,微博视频号,22,20,20
OFvI0wmvh,#东北人冬季人均一双桑坡雪地靴# 当东北早市进入寒冬腊月，商贩们穿上特制加强版雪地靴，鞋码从50到90！网友：怨不得熊掌这么大#桑坡雪地靴咋成了东三省省靴#（齐点淄博） 今日张店的微博视频  ,,无,无,无,2024-11-09 22:52,微博视频号,19,18,18
OFvwj7FCB,#23岁女生在清华边怀孕边读研# 女子怀孕八个月参加考研初试，获得学院专业排名第一，网友：很正常啊！我一个人怎么比得过两个人#正能量# （新界） 今日张店的微博视频  ,,无,无,无,2024-11-09 22:23,微博视频号,100,24,32
OFvqYschy,#长期上班一定要多出去旅游# 胖东来重新定义加班！“加班就是不行，是不道德，无耻的。”人生不止挣钱，还有生活、娱乐、享受。#工作# （《电商》杂志社） 今日张店的微博视频  ,,无,无,无,2024-11-09 22:10,微博视频号,18,14,13
OFvgXtACm,#小伙不到30秒救下一个娃# 江苏南京高铁站，列车即将发车之际，一幼童不慎掉进列车与站台的缝隙中。孩子家长和列车员多次尝试无果，紧急时刻，刘丰源毫不犹豫跳下站台，不到30秒就把孩子救了上来。#小伙挤下高铁站台缝隙救幼童#（美丽浙江） 今日张店的微博视频  ,,无,无,无,2024-11-09 21:45,微博视频号,14,13,14
OFv8lt1iA,#口服避孕药 致癌物# 事后服下紧急避孕药，成了许多人的后悔药。可是你知道这颗药吃下肚之后，身体会发生什么变化吗？长期吃避孕药对身体有危害吗？#避孕药#（妇产科牛诤医生） 今日张店的微博视频  ,,无,无,无,2024-11-09 21:24,微博视频号,14,14,15
OFv1RAOrD,#狗里狗气的潦草小熊# 撞脸达菲！上海动物园“潦草小熊”火出圈，网友：迪士尼的熊逃到西郊了？玩 #小棕熊好像跟它的腿不太熟#（微观上海_SH） 今日张店的微博视频  ,,无,无,无,2024-11-09 21:08,微博视频号,16,14,14
OFuTwyBAa,#男子养了3年的小狗竟是野狼# 游客在野外遇到狼，前车女子误以为是后，准备下车拍照，后车男子赶忙大声制止：“快点上车，你们这是对狼的不尊重啊！”#申请导盲犬需要邻居先同意吗#（红网） 今日张店的微博视频  ,,无,无,无,2024-11-09 20:47,微博视频号,18,18,18
OFuQUhSEc,#熏鸡# 在家就能做的黄焖鸡！做法简单，超级下饭，一人就能吃一大盆～#熏鸡商家感谢麦琳送的泼天流量# （小橙子吃吃喝喝） 今日张店的微博视频  ,,无,无,无,2024-11-09 20:41,微博视频号,15,14,14
OFuNVcAyi,#申请导盲犬需要邻居先同意吗# 导盲犬没有帮主人找到座位，表情难过又内疚，网友：实在太让人心疼了#萌宠# （大众网烟台） 今日张店的微博视频  ,,无,无,无,2024-11-09 20:33,微博视频号,15,12,10
OFuKBFuRi,#猫咪用假吃来示意主人自己很饿# 可爱猫猫暗示主人想吃东西，小爪子指向零食急得就差会说话了，网友：现在！马上！立刻！给它#萌宠# 今日张店的微博视频  ,,无,无,无,2024-11-09 20:25,微博视频号,101,18,8
OFuI1dt1A,#晚安[超话]#淄博市气象局11月9日15时发布天气预报：24小时预报：今天夜间：阴，局部有雾或轻雾，降水概率10%，南风2～3级，最低气温11℃。明天白天：阴局部有小雨，降水概率30%，北风2～3级，最高气温18℃，相对湿度40~50%。未来三天预报：10日，阴局部有小雨，夜间局部有雾或轻雾，南风转北风2～3级，11～18℃；11日，阴局部有小雨转多云，北风转西风2～3级，9～21℃；12日，多云，南风转东风2～3级，9～22℃。#张店小二##双台风即将成型冷空气无能为力# 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hvg94084l7j20fs0fsq3s.jpg,无,无,2024-11-09 20:19,无,59,59,63
OFurppYtD,#女子收50万彩礼后与前男友去宾馆# 女子收50万彩礼后和前男友开房，男方提出离婚并想要回彩礼，女方却称“全花完了”。婆婆：本想按照家乡最高彩礼106万给她，我掏心掏肺，她骗财骗色。#彩礼# （抚州发布） 今日张店的微博视频  ,,无,无,无,2024-11-09 19:38,微博视频号,13,12,10
OFuoDuGtR,#4岁男童疑被教练推下平衡木致骨折# 4岁男童在平衡木上训练时被教练推下，导致胳膊骨折。孩子父亲：这是故意伤害，已拒绝调解，希望追究相关刑事责任！#张店小二# （芒果都市） 今日张店的微博视频  ,,无,无,无,2024-11-09 19:31,微博视频号,45,48,49
OFum6dazU,#一双跑鞋的寿命就800公里# 女子路遇一群“蓝朋友”跑步，激动得笑声逐渐“猿”化，网友：姐妹咱们稍微克制一下#张店小二# （婺城融媒） 今日张店的微博视频  ,,无,无,无,2024-11-09 19:25,微博视频号,82,48,50
OFu60lCte,【教你选双完美跑鞋】爱跑步的人越来越多，但如果不选对跑鞋，膝盖、关节都可能受伤！①选跑鞋要根据足弓特点，正常足重点试脚趾感觉，脚趾与鞋尖最好预留1厘米；②低足弓和平时就容易扭脚的人，要考虑跑鞋的支撑作用。③高足弓脚型运动时冲击力大，容易受伤，应选择缓冲性能好的鞋。给爱跑步的TA！#一双跑鞋的寿命就800公里# via@人民日报 [组图共9张] 原图 ,,"https://ww3.sinaimg.cn/large/dcc1a87cly1hvg6eivqdaj20c80ibdh8.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvg6ej0ks4j20c80dc3zh.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvg6ej89s6j20c80dcq3y.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvg6eje586j20c80d0dgw.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvg6ejkezmj20c80c83zd.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvg6ejr7kpj20c80hiwg7.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvg6ejylrvj20c80mcgo6.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvg6ek5dpdj20c80cf75j.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvg6ekdudbj20c80ji40m.jpg",无,无,2024-11-09 18:45,无,11,11,10
OFu5A61fq,#男子养了3年的小狗竟是野狼# 男生误把塑料袋当成狗，走近看清后气急败坏！网友：生活不仅欺骗了他，还绊倒了他#张店小二# （这里是鄂州） 今日张店的微博视频  ,,无,无,无,2024-11-09 18:44,微博视频号,45,47,47
OFtZDkzn9,【#郑州共享单车超区骑行将被强锁#】11月9日，#三大单车平台联合发布公告#，遵守用车规则，不得超区骑行，超区骑行后会持续进行语音提醒，连续提醒三分钟后将强制锁车，并依规收取调度费。详情↓ #郑开大道郑州段非机动车道临时禁行#  原图 ,,https://wx2.sinaimg.cn/large/dcc1a87cly1hvg5y82o52j20mh0k2q5v.jpg,无,无,2024-11-09 18:29,无,9,10,8
OFtZi4beH,#女子6次敲诈海底捞被判7个月# 小伙低头拿蛋糕意外点着头发，“气氛都到了，把自己点了助助兴。”海底捞服务员：第一次打客人#张店小二# （乐享平湖） 今日张店的微博视频  ,,无,无,无,2024-11-09 18:29,微博视频号,42,44,43
