微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P1i2onGVY,成千上万非法移民周三步行离开墨西哥城市塔帕丘拉，他们计划在美国候任总统唐纳德·特朗普（他曾誓言大规模驱逐移民）明年 1 月上任之前抵达美国边境，从而进入美国。 #特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 09:15,iPhone客户端,1,1,1
P1i1JbCQD,俄克里姆林宫发言人佩斯科夫表示：俄罗斯准备与美国实现关系正常化，但不会独自一人跳探戈。正如普京总统所说，俄罗斯对正常化进程持开放态度。然而，我们不会独自一人跳探戈，我们也没有这样做的计划。佩斯科夫指出：发起“制裁竞赛”的不是莫斯科，而是华盛顿。via：塔斯社 #特朗普新政#  原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvtlbr5y9nj30j60sm76z.jpg,无,无,2024-11-21 09:14,iPhone客户端,1,1,1
P1i1vthli,欧盟陷入最大险局，中国对美国指名道姓！欧盟现在做出的很多选择，真的是又蠢又坏！蠢在于，现在的局面对欧盟非常不利，因为特朗普上台后一定不会再支持乌克兰，那么俄乌危机的巨大支出将会在经济上严重拖累欧盟。事实上，美国不但不会再援助乌克兰，他还会在俄乌危机中赚得更多，因为欧盟援助乌克兰的武器还得从美国购买。大家想想看，本来美国制造乌克兰危机就已经从欧盟身上赚了很多钱，包括石油天然气的钱，购买美国武器的钱，以及欧洲资本出逃到美国等等的巨多好处。然而，之前毕竟美国也大规模援助乌克兰，虽然总数字上有水分，毕竟美国还在出力。接下来，美国不出力还要赚钱，这事对欧盟来说，一年消耗几百上千亿美元，再加上巨大的经济损失，那可真的亏得太大了！然而，现实又能看得出来，欧盟根本没有脱局的通道，中国提出的方案欧盟又不敢接受，结果就成了现在的尴尬局面。退没办法退，进肯定进不动，非常难受！#特朗普新政# http://t.cn/A6mvcADI ,,无,无,无,2024-11-21 09:13,iPhone客户端,1,1,1
P1i12rnpZ,特朗普大楼也称“曼哈顿公司大楼”，又称“华尔街40号”。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 09:12,iPhone客户端,1,1,1
P1hNj28ZC,从梅拉尼娅的改变可以看出，特朗普开始重点扶持小儿子，小特朗普众望所归。 #特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:38,iPhone客户端,2,1,1
P1hNbsKA9,特朗普又要回到这个办公室，网友说这白宫的办公室都没有他们的土豪老板的办公事豪气，可也不影响坐这椅子的人能三权合一。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:38,iPhone客户端,2,1,1
P1hHvz3kQ,川大爷时隔四年后重回白宫，第一件事先把可乐按钮装回来!竞选期间把最恶毒的话送给了对方，结束后能面对面谈笑风生，政治真有趣 。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:24,iPhone客户端,2,1,1
P1hFfrZy1,窝藏非法移民是重罪！不要逾越那条线 汤姆·霍曼警告市长和州长：“查看《美国法典》第8篇第1324条——这是联邦重罪。不要逾越那条线！” 。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:18,iPhone客户端,2,1,1
P1hElkxZp,【美国太空探索技术公司重型运载火箭“星舰”第六次试飞成功】当地时间11月19日，美国太空探索技术公司（SpaceX）进行了“星舰”重型运载火箭的第六次试飞发射。本次试飞不以进入轨道为目的。在发射约一小时后，“星舰”成功落入印度洋。SpaceX并没有在此次试飞中尝试“星舰”助推器的着陆回收。助推器落入墨西哥湾。 #马斯克##特朗普新政# http://t.cn/A6mvbeWW ,,无,无,无,2024-11-21 08:16,iPhone客户端,2,1,1
P1hDF7xBP,川普这话说得可真够霸气！“我不在乎谁喜欢我、谁不喜欢我！” 确实，川普的精神状态有时候让人觉得超级超前呢。他这种态度一方面显示出他的自信和果敢，不管别人怎么看，他就坚定地走自己的路。另一方面也反映出他的特立独行，不被常规的舆论和看法所束缚。也许正是这种超前的精神状态，让他在政治舞台上总能引起巨大的争议和关注。不管是支持他的人还是反对他的人，都不得不承认他有着强大的气场和影响力。不过呢，这种态度也可能会让他树敌不少。但川普似乎并不在乎，依旧我行我素。这也让我们看到了一个不一样的政治人物形象。他的这种精神状态到底是好是坏，可能每个人都有不同的看法。但无论如何，川普的这句话确实给人留下了深刻的印象。#特朗普新政## 原图 ,,https://wx3.sinaimg.cn/large/007eb6O2ly1hvtjm338hoj30u01404aa.jpg,无,无,2024-11-21 08:14,iPhone客户端,2,1,1
P1hDvoy6t,马斯克又“整活”了，政府效率部正在讨论新计划：开发免费的报税软件？美股两大巨头应声跳水。   #马斯克##特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:14,iPhone客户端,2,1,1
P1hCVsayU,约翰逊警告特朗普：乌克兰若失败，美国就不会再次伟大。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:13,iPhone客户端,2,1,1
P1hCx7RkZ,联合国做了很多工作，但架不住美国的一票否决。联合国一个特别委员会于11月14日发布了关于加沙局势的最新报告。报告显示，以色列无视联合国多次呼吁、国际法院的强制令和安理会决议，通过对加沙地区的长期封锁、阻碍人道主义援助、有针对性的袭击和平民及救援人员的方式，故意造成了大规模的死亡、饥饿和严重伤害。报告认为，以色列军队的行为符合‘种族灭绝’的定义。这份报告将在11月18日提交给联合国大会审议。面对联合国特别委员会的严厉指控，以色列外交部迅速作出回应。一名外交部发言人在11月16日通过社交媒体表示，该报告充满了偏见，并且捏造了反对以色列的内容。他坚称，以色列军队从未有意针对巴勒斯坦平民，其在加沙的所有军事行动都是为了打击恐怖组织哈马斯的军事力量。同时，以色列方面还表示，他们一直在积极协助人道主义物资进入加沙地区。此次联合国特别委员会的报告覆盖了从去年10月7日至今年7月期间加沙地带的情况。在这段时间里，加沙地区发生了大量的平民伤亡事件，以色列军队被指认进行了多次有针对性的攻击，导致当地居民生活条件急剧恶化。报告指出，以色列的这些行为不仅违反了国际法，而且构成了严重的战争罪行。#特朗普新政# http://t.cn/A6mvbYrh ,,无,无,无,2024-11-21 08:12,iPhone客户端,2,1,1
P1hC5BFAw,如果你精神内耗请看这个视频 ！我很喜欢懂王这种外耗型性格，绝不委屈自己去成全别人。短短几分钟，从访问者的下套，到反间计，质问，指责、礼貌霸道下场。#特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:11,iPhone客户端,2,1,1
P1hBrFWpF,特朗普真正诠释了勇敢就是永远做不断挑战自己的人和事！去联合国大会发言的时候吹牛，吹完牛发现没几个人鼓掌，于是脱口而出，“我以为会有很多掌声呢。”妥妥的脱口秀大师。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:09,iPhone客户端,2,1,1
P1hB6gK8b,妮基·黑利公开批评了特朗普提名塔尔西·加巴德 (Tulsi Gabbard) 为国家情报总监：  “这不是俄罗斯、伊朗、叙利亚和    同情者该来的地方。”#特朗普#  [组图共2张] 原图 ,,"https://ww3.sinaimg.cn/large/007eb6O2ly1hvtjfimaygj31hc0u0ti2.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvtjfivzs0j315a0rjai3.jpg",无,无,2024-11-21 08:08,iPhone客户端,2,1,1
P1hAZmge8,傅聪：美国否决将遭到历史最严厉的判决，今天在美国一票否决加沙问题决议草案后，傅聪表示，美国的否决将会遭到历史最严厉判决。到底还要死多少人才能让他们从装睡中醒过来？#特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:08,iPhone客户端,1,1,1
P1hARcz86,【特朗普下死手，拜登稳中东、升俄乌！引诱普京上当，辩证法看冲突】本期话题，消息灵通的小特朗普，北约密探朔尔茨，拜登稳中东、升俄乌，普京，会不会用战术蘑菇弹？ #特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:08,iPhone客户端,1,1,1
P1hANy6ED,距离卸任仅剩不到两个月，拜登政府正抓住最后的窗口期推动自身议程。美国“政客”新闻网11月20日报道称，美国商务部长雷蒙多如今肩负着一项紧急使命——在特朗普上任之前，尽可能多地增加高科技领域支出。拜登政府打算在卸任前敲定更多协议，尽可能花光500亿美元芯片补贴中的所有剩余资金，希望在共和党扭转局面前巩固庞大的工业政策遗产。与此同时，雷蒙多还谈到了与中国的竞争。她称，如果美国继续固步自封，或者自以为是，那么就赢不了，美国得像中国一样每天“保持警醒”，与中国相关的“未竟事业”永远没有终点。#特朗普# 原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvtjeqssdyj30t70imgpr.jpg,无,无,2024-11-21 08:07,iPhone客户端,1,1,1
P1hztjS8O,特朗普一上台，重磅的政策真是一个接着一个，宣布取消极左的美国教育部，将教育自主权下放各州后，今天又对大学教育推出一个颠覆性的政策——成立“美国学院”（American College）-好新的教育理念，或许这就是人类发展史的趋势吧，现在AI已经比普通学校教育强多了，有点期待了~#特朗普新政# http://t.cn/A6mvb4Qp ,,无,无,无,2024-11-21 08:04,iPhone客户端,1,1,1
P1hyVn9K2,“莫斯科马月丽”威胁称，如果共和党公布 Matt Gaetz 盖茨的道德报告，她将揭露共和党的“秘密性贿赂”。#特朗普#  原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvtj9xouozj30ib09r752.jpg,无,无,2024-11-21 08:03,iPhone客户端,1,1,1
P1hyKaDec,特朗普的新防长赫格塞斯，称中国可以在20分钟内摧毁美国的所有航母！美国人有这个认知好，以后我们打湾湾不要妄想什么武力干预，直接看直播就行。现在一下美国政客叫嚣，其实懂王非常清楚，他们在西太干不过中国，什么驻台办事处老老实实滚蛋就行。 #特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-21 08:02,iPhone客户端,2,1,1
P19Hxv6l9,最新消息特朗普总统与伊隆·马斯克一起前往德克萨斯州参加 SpaceX 发射，首先登陆火星并非马斯克首创，是一位前NASA局长提出的，然后被特朗普关注到，招至麾下，与之前的几任局长相比，迈克尔·格里芬是个不折不扣的技术天才和技术疯子，甚至比马斯克还要疯。2007年的时候，他还提出，要在20年内，载人登陆火星。这个设想，比马斯克还要早9年。  #特朗普现身星舰发射现场# http://t.cn/A6nF6DDq ,,无,无,无,2024-11-20 12:02,iPhone客户端,6,4,5
P19G7oqEY,嘿，SpaceX星舰又进行第六次综合试飞啦！发射的那一刻，真的超级震撼。#特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-20 11:59,iPhone客户端,3,2,2
P19Fdjb61,马斯克在推特发中英文帖子。他转帖说：“美国又重拾希望。这两个人将独自拯救......”您琢磨琢磨，这得多惊人！到底是哪俩人物有这么大本事？能让马斯克觉得他俩能拯救美国，还能给美国带来希望。大家都好奇得不行，脑袋里各种猜测。是科技大咖？还是政治能人？这神秘的俩人到底是谁，能有啥大招？真让人迫不及待想知道啊！ 。。。。。#特朗普新政# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvskelkjfgj30j60v3aeq.jpg,无,无,2024-11-20 11:56,iPhone客户端,2,1,1
P19EhvR4L,彭博社消息，美国当选总统唐纳德·特朗普的过渡团队成员告诉顾问，他们计划将制定自动驾驶汽车的联邦框架作为交通部的优先事项之一。如果新的法规允许更广泛地部署自动驾驶汽车，这将直接有利于埃隆·马斯克，这位特斯拉公司的首席执行官，同时也是特朗普的重要捐助者，他已成为当选总统核心圈中的一位重要人物。他将电动车制造商的未来押注于自动驾驶技术和人工智能上。特斯拉的股价周一开盘后上涨逾7%，自选举日以来累计上涨28%。与此同时，Uber Technologies Inc. 和 Lyft Inc. 的股价分别在盘中交易中下跌超过6%，两家公司可能面临来自马斯克长期规划的机器人出租车网络的竞争。此前为制定联邦自动驾驶汽车法规的努力均以失败告终。美国国家公路交通安全管理局（NHTSA）目前允许制造商每年部署2500辆自动驾驶汽车，前提是获得豁免，但立法努力以将这一数字提高到多达10万辆的尝试多次失败。#特朗普新政# 原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvskc81pcqj30j60foq4u.jpg,无,无,2024-11-20 11:54,iPhone客户端,2,1,1
P19DX0ZG6,"美国🇺🇸国会众议院议长迈克-约翰逊（Mike Johnson）刚刚说：""让我明确地告诉大家。 男人就是男人，女人就是女人。 这意味着萨拉-麦克布莱德议员将不被允许使用女卫生间。”#特朗普新政# 子夜笙歌落ing的微博视频  ",,无,无,无,2024-11-20 11:53,iPhone客户端,2,1,1
P19Du1hCJ,星舰 6 号缓慢升空大火箭就是壮观，懂王都来了！美国当选总统特朗普当日前往得克萨斯州，出席观看太空探索技术公司（SpaceX）重型运载火箭“星舰”的第6次试飞。#特朗普现身星舰发射现场# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-20 11:52,iPhone客户端,2,1,1
P19D01J9J,特朗普亲临“星舰”发射现场，政治象征与航天探索的交织，美国当选总统特朗普亲临得克萨斯州“星舰”发射现场这一事件，具有多层面的意义和影响，值得我们深入探讨和思考。特朗普选择出席观看太空探索技术公司（SpaceX）重型运载火箭“星舰”的第6次试飞，这一举动首先彰显了航天探索在当今美国社会和政治格局中的重要地位。航天领域的发展一直被视为国家实力和科技进步的重要标志，特朗普的亲自到场无疑传递出一个强烈的信号，即美国政府对航天事业的高度重视和大力支持。这对于激发国内民众的自豪感和自信心，以及吸引更多资源投入到航天领域，都具有积极的推动作用。从政治角度来看，特朗普的亲临现场可以被视为一种政治姿态和形象塑造的策略。在这样一个具有高度象征意义的场合露面，有助于强化他在公众心目中作为国家领导者的角色，展示其对前沿科技和国家未来发展的关注与引领。同时，这也为他在政治舞台上增添了一份积极、进取的形象元素，可能对其政治声誉和支持率产生一定的积极影响。然而，这一事件也引发了一些思考。美国联邦航空管理局在得克萨斯州布朗斯维尔上空发布“贵宾行动飞行临时限制”措施，以及特朗普位于佛罗里达州棕榈滩的私人住所上空飞行限制的暂时解除，这些特殊待遇和安排难免引发关于权力使用和公共资源分配公正性的讨论。在保障重要人物安全和活动顺利进行的同时，如何确保这些措施不会过度影响公共正常生活和公共利益的平衡，是一个需要认真审视的问题。此外，特朗普的出席也引发了对航天项目政治化的担忧。航天探索应当是基于科学、技术和人类共同利益的纯粹追求，然而政治人物的参与有时可能会使项目受到政治因素的干扰，影响其决策的科学性和客观性。在推动航天事业发展的过程中，应当努力避免政治因素的过度介入，确保资源的合理分配和项目的持续稳定推进。总的来说，特朗普亲临“星舰”发射现场是一个复杂的事件，既体现了航天探索的重要性和吸引力，也涉及到政治形象塑造、权力运用和公共利益平衡等多方面的问题。我们应当以全面、客观的视角看待这一事件，并从中思考如何更好地促进航天事业的发展，以及如何在政治与科技的交融中保持公正、透明和可持续性。#特朗普# [组图共3张] 原图 ,,"https://ww1.sinaimg.cn/large/007eb6O2ly1hvsk8x1rdtj30j60bmq3w.jpg,https://ww1.sinaimg.cn/large/007eb6O2ly1hvsk8wqiiaj30j608wt8z.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvsk8x8lqcj30j60c2t9m.jpg",无,无,2024-11-20 11:51,iPhone客户端,2,1,1
P19CArWcg,海格塞斯，特朗普刚公布提名的，美国新国防部长！80后、44岁，一身纹身！更搞笑的是，现任电视台资深主持人，在福克斯新闻频道，干了10年！不过，与军事也有关，是退役军官，之前在陆军国民警卫队服役，参加过伊拉克、阿富汗战争，可是，也只能算业余军事人员！海格塞斯在海外知名度不高，海格塞斯被外界关注，还是因为两次言论，一次是新冠疫情，强烈呼吁群体免疫，煽动民众外出，二是中美对抗模拟兵旗推演，美国必输！这么看，在中美军事问题上，海格塞斯应该是温和务实派！特朗普提名，基本板上钉钉了，美国是头号军事超级强国，任命一个如此年轻的新防长，看海格塞斯能干得怎么样！ 。。。。。#特朗普新任命# [组图共3张] 原图 ,,"https://ww4.sinaimg.cn/large/007eb6O2ly1hvsk7ovzl7j30ic0ku40k.jpg,https://ww1.sinaimg.cn/large/007eb6O2ly1hvsk7p3t1aj30sg0gdjun.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvsk7q0b9tj30em0ku0uy.jpg",无,无,2024-11-20 11:50,iPhone客户端,2,1,1
P19el0kxB,美国众议员、前中央情报局官员阿比盖尔·斯潘伯格 (Abigail Spanberger) 对塔尔西·加巴德 (Tulsi Gabbard) 被提名担任国家情报总监表示：如果她在网上传播克里姆林宫的宣传，为什么她不把它纳入总统每日简报中？这与某个政党无关，而关乎美国的国家安全。 #特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-20 10:50,iPhone客户端,2,1,1
P19dO3sx6,"【 特朗普任命摔跤娱乐CEO为教育部长，笑死了 】特朗普19日宣布，计划提名琳达·麦克马洪担任下一届美国联邦政府教育部长。特朗普派系吹嘘说，麦克马洪女士是一位经验丰富的企业家，最为人熟知的身份是世界摔跤娱乐公司（World Wrestling Entertainment, Inc.，简称WWE）的共同创始人及前任首席执行官。反对者称WWE是娱乐企业，其经验与大量企业无关，也没有太多与外国政府企业打交道的背景。她在特朗普总统的第一个任期内担任过小企业管理局（SBA）局长，主管小企业和创业环境。在此之前，麦克马洪曾被认为是商务部部长职位的有力候选人之一。她的职业生涯跨越了娱乐、体育和公共服务等多个领域，支持者吹嘘说她展现出强大的领导能力和商业洞察力。此次提名显示了特朗普对于麦克马洪在管理和政策制定方面的“高度认可，尤其是在推动经济增长和支持小型企业发展方面的成就”，但很重要的是她忠诚于特朗普。如果提名获得参议院的批准，麦克马洪将面临新的挑战，即领导美国教育部应对教育领域的各种问题，包括提高教育质量、促进教育公平、支持特殊教育需求学生等方面的工作。预计她将彻底取消拜登政府在学校内推行的政治正确措施，与民主党必然起冲突。鉴于她的商业背景和公共服务经验，特朗普派系声称“预计她将在教育政策的制定和实施中带来独特的视角和创新的方法”。麦克马洪的提名还需经过参议院的听证会和投票程序，以确定是否能够正式成为美国教育部部长。#特朗普新政# [组图共2张] 原图 ",,"https://ww1.sinaimg.cn/large/007eb6O2ly1hvsigbza34j30j60d0js2.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvsigc5e18j307n053t8k.jpg",无,无,2024-11-20 10:49,iPhone客户端,2,1,1
P19dw8zv2,几十万在美华人或遭驱逐，特朗普新政引发巨大争议2024年11月18日，美国，特朗普政府计划针对非法移民采取强硬措施，首当其冲的是数十万华人。这将如何影响中美关系？1，特朗普政府计划废除前总统拜登对非法移民的宽容政策，特别是针对来自中国的非法移民，预计将有数十万人受到影响。2，这一政策的出台正值美国社会对非法移民的态度愈发强硬之时，特朗普希望通过此举巩固其选民基础，并解决就业和安全问题。3，对于中国而言，大批华人被驱逐回国不仅是一个人道主义问题，也可能引发两国之间的外交摩擦，增加中美关系的不确定性。4，华人社区正积极寻求法律途径，希望能避免最坏的情况发生，同时也在呼吁美国政府考虑政策的人道主义影响和社会后果。5，专家指出，大规模驱逐行动实施难度大，成本高昂，且可能带来意想不到的社会问题，其实际效果有待观察。#特朗普新政# [组图共3张] 原图 ,,"https://ww2.sinaimg.cn/large/007eb6O2ly1hvsiflqxa5j30io0c4q3x.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvsiflyedpj30io0bita9.jpg,https://ww2.sinaimg.cn/large/007eb6O2ly1hvsiflkeb2j30io0bf40k.jpg",无,无,2024-11-20 10:48,iPhone客户端,2,1,1
P19cXDxgU,特朗普或寻求放宽自动驾驶汽车限制 ，马斯克正布局“完全无人驾驶”。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-20 10:47,iPhone客户端,2,1,1
P19cRgia2,特朗普锁定华人，拉清单驱逐出境，若中国不收，全部打包送第三方。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-20 10:46,iPhone客户端,2,1,1
P19cafxDM,特朗普马斯克联盟，川普上台对中国新能源车是捧还是压? #特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-20 10:45,iPhone客户端,2,1,1
P19adqiXR,郭正亮：特朗普会不会给？我估计不会！别高估商人的承诺。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-20 10:40,iPhone客户端,2,1,1
P199OeXn9,马斯克，绝对是美国有史以来，最富有传奇色彩的商人。他是当今的世界首富，人类科技前沿的探索者和冒险家。然而其人并不受民主党人的待见。这一次，他遇到了共和党的特朗普，在后者竞选期间马斯克就给予了极大的支持。二人的相遇不是偶然，也注定不会平淡。这不，二人一拍即合，新版曼哈顿计划呼之欲出，他们意欲何为？一、美国政府效率部与新曼哈顿计划当地时间11月12日，特朗普当选美国第47任总统后，宣布了一项新政，任命特斯拉和SpaceX的首席执行官埃隆·马斯克建立并领导政府效率部，简称“DOGE”，此部门目标是消除政府中的官僚主义，精简联邦机构，以提高效率，并消减浪费性开支。特朗普说，这对于“拯救美国”运动至关重要。11月13日，马斯克在社交媒体X上放话。按照马斯克的说法，他要将超过400个联邦政府机构裁减到100个以内，裁员77%，削减预算30%，旨在消除官僚主义、削减浪费与重组机构。这些措施将使得联邦政府的预算减少2万亿美元。今年二季度，美国国会预算办公室的数据显示，2024年美国GDP预计约28.4万亿美元，而每年联邦财政收入不到5万亿美元，一下砍掉2万亿，约占截至9月30日的财政年度美国政府支出的三分之一，也就是说，这些举措如果顺利实施，将从根本上降低财政支出。马斯克作为商界奇才，在削减企业支出方面，拥有丰富过人的经验。但是，从历史上看，美国也曾有过许多削减政府开支的计划，但均石沉大海，从未成功过。企业的治理经验是否可以移花接木到为Z府“瘦身”上，马斯克设定的目标是否现实可行？二、马斯克“技治主义”管理理念马斯克是个商人，也称得上是一个科技专家，他的经营理念是商道和科技原理的融合。马斯克相信在企业管理系统中，20%人可以承担80%的工作任务。因此，在新版曼哈顿计划中，他打算将联邦机构从428个减少到99个，在提高工作效率的同时，将预算从6.4万亿减少到2万亿美元。其中的原理与马斯克公司的经营法则有很多相似之处。马斯克相信，在科技公司中能做到的，在Z府机构改革中同样可以做到！然而，从历史上看，技治主义的管理理念比较理想化，毕竟社会和Z府机构是一个更为复杂的系统。技治主义的理想能否在资本盘根错节的利益关系中行得通，仍然十分令人怀疑。尤其是，美国是两党轮流执政，特朗普和马斯克只有四年的时间，而且毫无疑问会受到民主党的牵制。三、再推新曼哈顿计划人们曾经熟悉的曼哈顿计划，是美国秘密组织顶尖科学家领衔开展的原子弹研发计划。原子弹的成功成为第二次世界大战的转折点，也奠定了百年霸业的基石。曼哈顿计划可以说是他们的无上荣耀的象征，代表着他们的雄心和成功。特朗普上台后迅速任命马斯克，然后抛出曼哈顿计划，展现了他们的雄心。特朗普和马斯克似乎都不再言商，他们想拯救他们的国家。主要内容是:技治主义和企业化管理改造政F，打造小而精的联邦政府，提高Z府效率和消减开支。四、新曼哈顿计划能成功吗？答案是，很难。一是因为留给特朗普和马斯克的时间真的很少，只有4年。除非马斯克在特朗普卸任后竞选总统并获得民众支持，计划才可以继续。或者说，这一计划成为两党共识，作为国家意志继承下去，并不断推进曼哈顿计划。二是因为大财团的抵制。曼哈顿的一揽子计划看似刀刃向内，是联邦政府的自我革命，但与此同时也会对大型医药公司为代表的犹太财团开刀。因为联邦政府中那些看似闲散的人员，正是他们的利益代表。美国是极其典型的资本主义国家，又怎么可能轻易放弃自身利益呢？#特朗普新政# [组图共3张] 原图 ,,"https://ww2.sinaimg.cn/large/007eb6O2ly1hvsi63kr07j30j60rw77y.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvsi63cperj30iy0os420.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvsi63rn03j30cm07yq3a.jpg",无,无,2024-11-20 10:39,iPhone客户端,2,1,1
P199Ar70E,继对深层政府放大招后，川普又对贩毒集团宣战:1.部署包括海军在内的所有必要军事资产对贩毒集团实施全面海上禁运。2.命令国防部适当使用特种部队进行网络战和其他公开和秘密行动，对贩毒集团进行最大程度的破坏。3.将主要贩毒集团指定为外国恐怖组织。4.切断他们进入全球金融系统的渠道。5.铸造与邻国的打击毒枭的紧密合作关系。6.如果其他政府不合作，将揭露每笔贿赂/回扣/回报/腐败，倒逼其他政府。7.要求国会通过立法，确保毒贩和人口贩子受到死刑“当我回到白宫时，毒枭将再也无法安然入睡。此前川普一再表示，对中国禁毒很是钦佩！#特朗普新政# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvsi57ztglj30j60kgabk.jpg,无,无,2024-11-20 10:38,iPhone客户端,2,1,1
P198RqHDs,关税沙皇？商务部取代国税局？川普总统任命了华尔街最高调的川普支持者，关税拥趸，Cantor Fitzgerald首席执行官，霍华德·卢特尼克，新任商务部长！！  卢特尼克：“125年前，美国只有关税，没有个税，富得流油，那是我们要回归的年代”  同样的故事川老爷子在Joe Rogan节目也讲过。 目前川普许诺所有进口普增10% - 20%的关税，对ZG进口商品征收60%关税，或对应取消个税。 #特朗普新政# http://t.cn/A6nFywNw ,,无,无,无,2024-11-20 10:37,iPhone客户端,2,1,1
P198jbidO,美国众议院道德委员会星期三(11月20日)将召开会议，决定是否公布对前众议员马特·盖茨的调查报告。盖茨在被当选总统特朗普提名出任新政府的司法部长之前，曾被指控性行为不端和使用非法药物。多位美国参议员，包括民主党人和共和党人，都要求公布这份调查报告，以便他们履行确认或拒绝新总统内阁提名的宪法职责时，可以全面了解盖茨的背景。上周三(11月13日)，特朗普宣布提名42岁的共和党众议员盖茨成为美国最高联邦执法官员。几小时后，盖茨宣布辞去国会议员职务，尽管他刚刚赢得连任。盖茨的辞职迫使众议院道德委员会终止对他的调查，即使该调查已接近尾声。目前仍不确定众议院道德委员会是否会公开其调查结论。该委员会由五名民主党人和五名共和党人组成，一直在调查盖茨与一名17岁女孩发生性关系并使用非法药物的指控。盖茨否认了这些指控。司法部去年曾调查此案，但决定不对他提起任何指控。众议院议长迈克·约翰逊是众议院中占微弱多数的共和党领袖，他认为盖茨已不再是国会议员，因此不应公布任何道德报告。然而，过去也曾发生过这种情况。约翰逊周日(11月17日)告诉美国有线电视新闻网，参议员在审查盖茨作为国家首席执法官员的提名时将进行“严格的审查和审核”，但他们无需查看众议院道德委员会的报告。一些参议员表示，如果众议院不主动交出报告，他们可以发出传票。共和党参议员马克韦恩·穆林周日在全国广播公司的“与媒体见面”节目中表示，道德委员会应该与参议院分享其报告。“参议院应该有权查阅这份报告，”穆林说。“至于该不该向公众发布？我想这部分有待讨论。”盖茨是特朗普内阁提名人之中，资历与高级政府职位通常要求不符的几人之一。上周末，另一位被特朗普提名出任国防部长的福克斯新闻主持人皮特·海格塞斯，其律师透露海格塞斯数年前曾向一名指控他在2017年性侵的女子支付一笔未披露金额的款项，以避免他认为毫无根据的指控曝光。尽管如此，特朗普坚持支持其内阁人选，拒绝撤回他们的提名。但围绕盖茨、海格塞斯等人的争议，可能会威胁到特朗普内阁在参议院的提名确认程序。这位当选总统还试图说服参议院(在明年1月他上任时将由共和党占优势)同意偶尔休会，以便他任命其内阁成员，而不需要经过争议和耗时的提名确认听证会，但这一努力目前未获成功。图：2024 年 11 月 14 日，在佛罗里达州棕榈滩的海湖庄园举行的美国优先政策研究所庆典上，马特·盖茨在当选总统唐纳德·特朗普发表讲话之前发表讲话。#特朗普新政# 原图 ,,https://wx3.sinaimg.cn/large/007eb6O2ly1hvsi29be5bj30bc06e3yn.jpg,无,无,2024-11-20 10:35,iPhone客户端,2,1,1
P1983undt,特朗普又一重要任命！提名肖恩·达菲为新任交通部长！ 曾是福克斯新闻节目主播， 参演过真人秀节目《真实世界》 。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-20 10:35,iPhone客户端,2,1,1
